     0.000	0.002	-88.6533	-0.000111621	4.38346e-08	0.0420219	0.145463	0.812504	1.11078e-05	-0.00122636	-6.28657e-05	-0.35228	-0.605496	-0.225652	5.32734e-05	0.0106395	0.801812	0.143556	0.00190694	0.000841691	0.0411802
     0.002	0.004	-88.6499	-0.0001115	4.37876e-08	0.0420218	0.145462	0.812505	1.11021e-05	-0.00122714	-6.28543e-05	-0.351474	-0.604671	-0.225643	5.32378e-05	0.0106347	0.801817	0.143556	0.00190607	0.00084169	0.0411801
     0.006	0.008	-88.6433	-0.000111269	4.36978e-08	0.0420217	0.145462	0.812505	1.10912e-05	-0.00122868	-6.28314e-05	-0.349863	-0.603022	-0.225625	5.31692e-05	0.0106254	0.801827	0.143558	0.00190441	0.000841688	0.04118
     0.014	0.016	-88.6299	-0.000110849	4.35349e-08	0.0420214	0.145461	0.812506	1.10707e-05	-0.00123175	-6.27857e-05	-0.346649	-0.599733	-0.225589	5.30423e-05	0.010609	0.801844	0.14356	0.00190146	0.000841682	0.0411798
     0.030	0.032	-88.6035	-0.00011017	4.32716e-08	0.0420209	0.14546	0.812508	1.10358e-05	-0.0012378	-6.26947e-05	-0.340254	-0.593188	-0.225518	5.28294e-05	0.0105838	0.801872	0.143563	0.00189692	0.000841672	0.0411793
     0.062	0.064	-88.5514	-0.000109373	4.29657e-08	0.0420199	0.145458	0.812511	1.09905e-05	-0.0012496	-6.2514e-05	-0.327593	-0.58023	-0.225375	5.25635e-05	0.01056	0.801899	0.143565	0.00189262	0.000841652	0.0411783
     0.126	0.128	-88.4506	-0.000109564	4.30548e-08	0.0420179	0.145456	0.812515	1.0995e-05	-0.00127205	-6.21579e-05	-0.302778	-0.554829	-0.225095	5.26262e-05	0.0105918	0.801871	0.143557	0.00189829	0.000841612	0.0411763
     0.254	0.140623	-88.3468	-0.000114873	4.51699e-08	0.0420139	0.145461	0.812514	1.13149e-05	-0.00131299	-6.14665e-05	-0.255104	-0.506022	-0.224552	5.45687e-05	0.0108117	0.801648	0.143523	0.00193771	0.000841532	0.0411724
     0.395	0.151306	-88.2427	-0.000121731	4.78978e-08	0.0420096	0.145477	0.812502	1.16184e-05	-0.00135121	-6.07492e-05	-0.206537	-0.456288	-0.223992	5.61928e-05	0.0108364	0.80161	0.143534	0.00194232	0.000841446	0.0411682
     0.546	0.16364	-88.1383	-0.000121221	4.77282e-08	0.042005	0.145505	0.812479	1.14252e-05	-0.00138644	-6.00236e-05	-0.158363	-0.406945	-0.223431	5.54489e-05	0.0110805	0.801343	0.143518	0.00198657	0.000841355	0.0411637
     0.710	0.178058	-88.0335	-0.000122767	4.8369e-08	0.0420002	0.145545	0.812441	1.29327e-05	-0.00141952	-5.92885e-05	-0.110557	-0.357964	-0.222869	6.33225e-05	0.0110336	0.801344	0.143567	0.00197851	0.000841258	0.0411589
     0.888	0.195103	-87.9283	-0.000211665	8.34487e-08	0.0419949	0.145607	0.812388	9.55908e-06	-0.00145116	-5.8542e-05	-0.0630829	-0.309308	-0.222308	4.59754e-05	0.0114567	0.800886	0.143551	0.00205606	0.000841156	0.0411538
     1.083	0.216197	-87.8224	0.000376104	-1.48377e-07	0.0419893	0.145673	0.812317	2.07107e-05	-0.0014819	-5.7782e-05	-0.0159049	-0.260937	-0.221754	0.000104491	0.0109793	0.801234	0.143704	0.00196933	0.000841042	0.0411482
     1.299	0.238024	-87.7165	-0.003302	1.30355e-06	0.0419831	0.145808	0.812222	-1.51598e-05	-0.0015123	-5.70045e-05	0.0310824	-0.212735	-0.221214	-8.52527e-05	0.0126225	0.799685	0.143535	0.00227327	0.000840929	0.0411422
     1.537	0.304678	-87.6026	0.0196483	-7.76186e-06	0.0419764	0.145801	0.812113	0.000118368	-0.00154222	-5.62135e-05	0.0775716	-0.165003	-0.22071	0.000631793	0.00823548	0.803245	0.144338	0.00146212	0.000840766	0.0411356
     1.842	0.186174	-87.5097	-0.156777	6.19777e-05	0.041968	0.146616	0.811871	-0.000517643	-0.00157611	-5.53285e-05	0.127031	-0.114138	-0.220255	-0.00285589	0.0269964	0.787731	0.141674	0.00494203	0.000840756	0.0411273
     2.028	0.141742	-87.5626	0.674138	-0.00026666	0.0419625	0.144797	0.812079	0.00142887	-0.00159495	-5.46633e-05	0.166973	-0.0729843	-0.219967	0.0081406	-0.0245283	0.828466	0.149364	-0.00456727	0.000840181	0.0411223
     2.170	0.0370935	-87.4758	-2.01638	0.000797324	0.0419595	0.148818	0.810951	-0.00252556	-0.00160143	-5.48377e-05	0.144255	-0.0961399	-0.220451	-0.0153291	0.0723738	0.753906	0.135725	0.0130926	0.00084107	0.0411184
     2.207	0.00397219	-87.4749	0.0593267	-2.34721e-05	0.041958	0.147007	0.811734	-0.000675479	-0.00160312	-5.43308e-05	0.181461	-0.0578733	-0.22009	-0.00341323	0.0288958	0.786251	0.141608	0.00539927	0.000840596	0.0411174
     2.211	0.00794437	-87.4731	0.0537809	-2.12781e-05	0.0419579	0.146956	0.811729	-0.000622039	-0.00160344	-5.43227e-05	0.181844	-0.057472	-0.220094	-0.00314506	0.027649	0.787225	0.141797	0.00515908	0.000840581	0.0411173
     2.219	0.0158887	-87.4692	0.0437535	-1.7311e-05	0.0419577	0.146863	0.81172	-0.000523446	-0.00160407	-5.43061e-05	0.182629	-0.0566515	-0.220103	-0.00264997	0.0253404	0.78903	0.142148	0.00471459	0.000840552	0.0411171
     2.234	0.0317775	-87.4611	0.0275364	-1.0895e-05	0.0419572	0.146707	0.811704	-0.000356832	-0.00160533	-5.42722e-05	0.184261	-0.0549462	-0.220121	-0.00181204	0.0214076	0.792108	0.142748	0.00395835	0.000840502	0.0411167
     2.266	0.063555	-87.4438	0.00743292	-2.94104e-06	0.0419563	0.146498	0.811676	-0.000126923	-0.00160785	-5.42019e-05	0.18772	-0.0513334	-0.220156	-0.00065176	0.0158708	0.796457	0.143601	0.00289695	0.000840429	0.0411159
     2.330	0.12711	-87.409	-0.00273547	1.08248e-06	0.0419545	0.146366	0.81163	4.78293e-05	-0.00161293	-5.40557e-05	0.195077	-0.0436481	-0.220232	0.000239815	0.011333	0.800057	0.14433	0.00203598	0.000840352	0.0411142
     2.457	0.25422	-87.345	0.00472641	-1.87076e-06	0.0419511	0.146539	0.811548	-3.611e-05	-0.00162328	-5.37623e-05	0.209893	-0.0281348	-0.220429	-0.000180195	0.0128583	0.79887	0.1442	0.00233906	0.000840307	0.0411108
     2.711	0.392603	-87.2455	-0.0248156	9.82621e-06	0.0419442	0.146481	0.811356	0.000208495	-0.0016436	-5.32101e-05	0.236942	0.000414108	-0.221068	0.00102833	0.00857393	0.801754	0.144995	0.0014861	0.000840114	0.0411041
     3.104	0.496515	-87.258	0.211095	-8.36399e-05	0.0419342	0.148257	0.811149	-0.00125626	-0.00167257	-5.2361e-05	0.278678	0.0451905	-0.222959	-0.00610945	0.0357607	0.781497	0.141324	0.00693342	0.000840286	0.0410939
     3.600	0.03693	-87.1616	-2.41689	0.00095754	0.0419179	0.136509	0.809757	0.010859	-0.00168003	-5.2042e-05	0.273446	0.0443289	-0.228771	0.0519121	-0.190711	0.948555	0.175227	-0.0387188	0.000836968	0.041081
     3.637	0.00477242	-87.1602	-0.147241	5.83706e-05	0.0419189	0.144208	0.810611	0.00320358	-0.00168066	-5.14958e-05	0.313559	0.0861264	-0.229007	0.0161005	-0.0475981	0.842108	0.153791	-0.00958293	0.000838902	0.04108
     3.642	0.00954483	-87.1575	-0.133469	5.29117e-05	0.0419189	0.144503	0.810612	0.00291229	-0.00168093	-5.14845e-05	0.31415	0.0868094	-0.229097	0.0146413	-0.0420796	0.838051	0.152995	-0.00849156	0.000838974	0.0410799
     3.651	0.0190897	-87.1526	-0.108539	4.30292e-05	0.0419188	0.145041	0.810615	0.00238302	-0.00168149	-5.14626e-05	0.315274	0.0881175	-0.229278	0.0119889	-0.0320579	0.830684	0.151551	-0.00651005	0.000839104	0.0410797
     3.671	0.0381793	-87.1443	-0.0681158	2.70047e-05	0.0419185	0.145921	0.810615	0.00151805	-0.00168262	-5.14215e-05	0.317315	0.0905228	-0.229646	0.0076509	-0.0157018	0.818666	0.149199	-0.00327772	0.000839315	0.0410792
     3.709	0.0763587	-87.132	-0.0177423	7.03435e-06	0.0419178	0.14705	0.810604	0.000420465	-0.00168493	-5.13481e-05	0.320726	0.0946483	-0.230399	0.00213583	0.00497533	0.803493	0.146247	0.000803529	0.000839576	0.0410782
     3.785	0.152717	-87.1118	0.00774247	-3.06992e-06	0.0419159	0.147706	0.810553	-0.000171404	-0.00168942	-5.12235e-05	0.325845	0.101174	-0.231958	-0.000864105	0.0158853	0.795532	0.14476	0.00294543	0.00083969	0.0410762
     3.938	0.305435	-87.0669	-0.015143	6.00503e-06	0.0419118	0.147291	0.81042	0.000371205	-0.00169738	-5.09997e-05	0.334155	0.112318	-0.235208	0.00186039	0.00539642	0.803163	0.14641	0.000880738	0.000839475	0.0410723
     4.243	0.131716	-87.0611	0.0704945	-2.79629e-05	0.0419044	0.149631	0.810198	-0.00170543	-0.00171093	-5.05298e-05	0.352642	0.136642	-0.24189	-0.00852261	0.0458614	0.772859	0.140745	0.00888606	0.000839857	0.0410646
     4.375	0.259826	-87.005	-0.102591	4.06959e-05	0.0418999	0.145423	0.810021	0.00261467	-0.00171407	-5.04001e-05	0.355039	0.141193	-0.244596	0.0130074	-0.0380912	0.835105	0.153189	-0.00776518	0.000838684	0.0410613
     4.635	0.204552	-87.0643	0.380709	-0.000151074	0.0418966	0.1585	0.809986	-0.0102319	-0.00172371	-4.99096e-05	0.377992	0.168528	-0.249221	-0.0507425	0.21085	0.649879	0.116663	0.0418375	0.000841869	0.0410547
     4.839	0.0726775	-86.9826	-1.00753	0.00039966	0.041881	0.118698	0.809279	0.0297423	-0.00172189	-5.0071e-05	0.353714	0.145799	-0.252511	0.147036	-0.561327	1.22357	0.231218	-0.11252	0.000831515	0.0410495
